linker_id,name,xyz_file,smiles
616,ch2_2_c_link__2_NMe2__site1,ch2_2_c_link__2_NMe2__site1.xyz,CN(Cc1ccccc1c1ccccc1)C
617,ch2_2_c_link__2_NMe2__site2,ch2_2_c_link__2_NMe2__site2.xyz,CN(Cc1cccc(c1)c1ccccc1)C
618,ch2_2_c_link__3_N_iPr2__site1,ch2_2_c_link__3_N_iPr2__site1.xyz,CC(N(C(C)C)Cc1ccccc1c1ccccc1)C
619,ch2_2_c_link__3_N_iPr2__site2,ch2_2_c_link__3_N_iPr2__site2.xyz,CC(N(C(C)C)Cc1cccc(c1)c1ccccc1)C
620,ch2_2_c_link__5_NPh2__site1,ch2_2_c_link__5_NPh2__site1.xyz,c1ccc(cc1)c1ccccc1CN(c1ccccc1)c1ccccc1
621,ch2_2_c_link__5_NPh2__site2,ch2_2_c_link__5_NPh2__site2.xyz,c1ccc(cc1)c1cccc(c1)CN(c1ccccc1)c1ccccc1
622,ch2_2_c_link__6_NPhNH2__site1,ch2_2_c_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccccc1c1ccccc1
623,ch2_2_c_link__6_NPhNH2__site2,ch2_2_c_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1cccc(c1)c1ccccc1
624,ch2_2_c_link__7_pipyredine__site2,ch2_2_c_link__7_pipyredine__site2.xyz,C1CC[N@@]2[C@@H](C1)[C@]1(C2)CC=CC(=C1)c1ccccc1
625,ch2_2_c_link__8_p-pyridine__site1,ch2_2_c_link__8_p-pyridine__site1.xyz,c1ccc(cc1)c1ccccc1Cc1ccncc1
626,ch2_2_c_link__8_p-pyridine__site2,ch2_2_c_link__8_p-pyridine__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1ccncc1
627,ch2_2_c_link__9_m-pyridine__site1,ch2_2_c_link__9_m-pyridine__site1.xyz,c1ccc(cc1)c1ccccc1Cc1cccnc1
628,ch2_2_c_link__9_m-pyridine__site2,ch2_2_c_link__9_m-pyridine__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1cccnc1
629,ch2_2_c_link__10_o-pyridine__site1,ch2_2_c_link__10_o-pyridine__site1.xyz,c1ccc(nc1)Cc1ccccc1c1ccccc1
630,ch2_2_c_link__10_o-pyridine__site2,ch2_2_c_link__10_o-pyridine__site2.xyz,c1ccc(nc1)Cc1cccc(c1)c1ccccc1
631,ch2_2_c_link__11_pyrazine__site1,ch2_2_c_link__11_pyrazine__site1.xyz,c1ccc(cc1)c1ccccc1Cc1cnccn1
632,ch2_2_c_link__11_pyrazine__site2,ch2_2_c_link__11_pyrazine__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1cnccn1
633,ch2_2_c_link__12_pyramidine_H1__site1,ch2_2_c_link__12_pyramidine_H1__site1.xyz,c1ccc(cc1)c1ccccc1Cc1ccncn1
634,ch2_2_c_link__12_pyramidine_H1__site2,ch2_2_c_link__12_pyramidine_H1__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1ccncn1
635,ch2_2_c_link__13_pyramidine__site1,ch2_2_c_link__13_pyramidine__site1.xyz,c1ccc(cc1)c1ccccc1Cc1cncnc1
636,ch2_2_c_link__13_pyramidine__site2,ch2_2_c_link__13_pyramidine__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1cncnc1
637,ch2_2_c_link__14_pyramidine__site1,ch2_2_c_link__14_pyramidine__site1.xyz,c1ccc(cc1)c1ccccc1Cc1ncccn1
638,ch2_2_c_link__14_pyramidine__site2,ch2_2_c_link__14_pyramidine__site2.xyz,c1ccc(cc1)c1cccc(c1)Cc1ncccn1
639,ch2_2_c_link__15_DABCO_H1__site1,ch2_2_c_link__15_DABCO_H1__site1.xyz,c1ccc(cc1)c1ccccc1C[C@H]1C[N@@]2CC[N@]1CC2
640,ch2_2_c_link__15_DABCO_H1__site2,ch2_2_c_link__15_DABCO_H1__site2.xyz,c1ccc(cc1)c1cccc(c1)C[C@H]1C[N@@]2CC[N@]1CC2
641,ch2_2_c_link__16_NEt2__site1,ch2_2_c_link__16_NEt2__site1.xyz,CCN(Cc1ccccc1c1ccccc1)CC
642,ch2_2_c_link__16_NEt2__site2,ch2_2_c_link__16_NEt2__site2.xyz,CCN(Cc1cccc(c1)c1ccccc1)CC
643,ch2_2_c_link__17_base__site1,ch2_2_c_link__17_base__site1.xyz,c1ccc(cc1)c1ccccc1C[C@H]1C[C@@H]2CC[N@]1CC2
644,ch2_2_c_link__17_base__site2,ch2_2_c_link__17_base__site2.xyz,c1ccc(cc1)c1cccc(c1)C[C@H]1C[C@@H]2CC[N@]1CC2
645,ch2_2_c_link__18_base__site1,ch2_2_c_link__18_base__site1.xyz,c1ccc(cc1)c1ccccc1C[C@H]1C[N@@]2CC[C@H]1CC2
646,ch2_2_c_link__18_base__site2,ch2_2_c_link__18_base__site2.xyz,c1ccc(cc1)c1cccc(c1)C[C@H]1C[N@@]2CC[C@H]1CC2
647,ch2_2_c_link__19_base__site1,ch2_2_c_link__19_base__site1.xyz,c1ccc(cc1)c1ccccc1C[C@]12CC[N@](CC1)CC2
648,ch2_2_c_link__19_base__site2,ch2_2_c_link__19_base__site2.xyz,c1ccc(cc1)c1cccc(c1)C[C@]12CC[N@](CC1)CC2
649,ch2_3_n_link__9_m-pyridine__site1,ch2_3_n_link__9_m-pyridine__site1.xyz,c1ccc(nc1)c1cccc(n1)Cc1cccnc1
650,ch2_3_n_link__9_m-pyridine__site2,ch2_3_n_link__9_m-pyridine__site2.xyz,c1ccc(nc1)c1nccc(c1)Cc1cccnc1
651,ch2_3_n_link__9_m-pyridine__site3,ch2_3_n_link__9_m-pyridine__site3.xyz,c1ccc(nc1)c1ncccc1Cc1cccnc1
652,ch2_3_n_link__10_o-pyridine__site1,ch2_3_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)Cc1cccc(n1)c1ccccn1
653,ch2_3_n_link__10_o-pyridine__site2,ch2_3_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)Cc1ccnc(c1)c1ccccn1
654,ch2_3_n_link__10_o-pyridine__site3,ch2_3_n_link__10_o-pyridine__site3.xyz,c1ccc(nc1)Cc1cccnc1c1ccccn1
655,ch2_3_n_link__11_pyrazine__site1,ch2_3_n_link__11_pyrazine__site1.xyz,c1ccc(nc1)c1cccc(n1)Cc1nccnc1
656,ch2_3_n_link__11_pyrazine__site2,ch2_3_n_link__11_pyrazine__site2.xyz,c1ccc(nc1)c1nccc(c1)Cc1nccnc1
657,ch2_3_n_link__11_pyrazine__site3,ch2_3_n_link__11_pyrazine__site3.xyz,c1ccc(nc1)c1ncccc1Cc1nccnc1
658,ch2_3_n_link__12_pyramidine_H1__site1,ch2_3_n_link__12_pyramidine_H1__site1.xyz,c1ccc(nc1)c1cccc(n1)Cc1ccncn1
659,ch2_3_n_link__12_pyramidine_H1__site2,ch2_3_n_link__12_pyramidine_H1__site2.xyz,c1ccc(nc1)c1nccc(c1)Cc1ccncn1
660,ch2_3_n_link__12_pyramidine_H1__site3,ch2_3_n_link__12_pyramidine_H1__site3.xyz,c1ccc(nc1)c1ncccc1Cc1ccncn1
661,ch2_3_n_link__13_pyramidine__site1,ch2_3_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)Cc1cccc(n1)c1ccccn1
662,ch2_3_n_link__13_pyramidine__site2,ch2_3_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)Cc1ccnc(c1)c1ccccn1
663,ch2_3_n_link__13_pyramidine__site3,ch2_3_n_link__13_pyramidine__site3.xyz,c1ncc(cn1)Cc1cccnc1c1ccccn1
664,ch2_3_n_link__14_pyramidine__site1,ch2_3_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)Cc1cccc(n1)c1ccccn1
665,ch2_3_n_link__14_pyramidine__site2,ch2_3_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)Cc1ccnc(c1)c1ccccn1
666,ch2_3_n_link__14_pyramidine__site3,ch2_3_n_link__14_pyramidine__site3.xyz,c1cnc(nc1)Cc1cccnc1c1ccccn1
667,ch2_3_n_link__15_DABCO_H1__site1,ch2_3_n_link__15_DABCO_H1__site1.xyz,c1ccc(nc1)c1cccc(n1)C[C@H]1C[N@@]2CC[N@]1CC2
668,ch2_3_n_link__15_DABCO_H1__site2,ch2_3_n_link__15_DABCO_H1__site2.xyz,c1ccc(nc1)c1nccc(c1)C[C@H]1C[N@@]2CC[N@]1CC2
669,ch2_3_n_link__15_DABCO_H1__site3,ch2_3_n_link__15_DABCO_H1__site3.xyz,c1ccc(nc1)c1ncccc1C[C@H]1C[N@@]2CC[N@]1CC2
670,ch2_3_n_link__16_NEt2__site1,ch2_3_n_link__16_NEt2__site1.xyz,CCN(Cc1cccc(n1)c1ccccn1)CC
671,ch2_3_n_link__16_NEt2__site2,ch2_3_n_link__16_NEt2__site2.xyz,CCN(Cc1ccnc(c1)c1ccccn1)CC
672,ch2_3_n_link__16_NEt2__site3,ch2_3_n_link__16_NEt2__site3.xyz,CCN(Cc1cccnc1c1ccccn1)CC
673,ch2_3_n_link__17_base__site1,ch2_3_n_link__17_base__site1.xyz,c1ccc(nc1)c1cccc(n1)C[C@H]1C[C@@H]2CC[N@]1CC2
674,ch2_3_n_link__17_base__site2,ch2_3_n_link__17_base__site2.xyz,c1ccc(nc1)c1nccc(c1)C[C@H]1C[C@@H]2CC[N@]1CC2
675,ch2_3_n_link__17_base__site3,ch2_3_n_link__17_base__site3.xyz,c1ccc(nc1)c1ncccc1C[C@H]1C[C@@H]2CC[N@]1CC2
676,ch2_3_n_link__18_base__site1,ch2_3_n_link__18_base__site1.xyz,c1ccc(nc1)c1cccc(n1)C[C@H]1C[N@@]2CC[C@H]1CC2
677,ch2_3_n_link__18_base__site2,ch2_3_n_link__18_base__site2.xyz,c1ccc(nc1)c1nccc(c1)C[C@H]1C[N@@]2CC[C@H]1CC2
678,ch2_3_n_link__18_base__site3,ch2_3_n_link__18_base__site3.xyz,c1ccc(nc1)c1ncccc1C[C@H]1C[N@@]2CC[C@H]1CC2
679,ch2_3_n_link__19_base__site1,ch2_3_n_link__19_base__site1.xyz,c1ccc(nc1)c1cccc(n1)C[C@]12CC[N@](CC1)CC2
680,ch2_3_n_link__19_base__site2,ch2_3_n_link__19_base__site2.xyz,c1ccc(nc1)c1nccc(c1)C[C@]12CC[N@](CC1)CC2
681,ch2_3_n_link__19_base__site3,ch2_3_n_link__19_base__site3.xyz,c1ccc(nc1)c1ncccc1C[C@]12CC[N@](CC1)CC2
682,ch2_3_n_link__1_NH2__site1,ch2_3_n_link__1_NH2__site1.xyz,NCc1cccc(n1)c1ccccn1
683,ch2_3_n_link__1_NH2__site2,ch2_3_n_link__1_NH2__site2.xyz,NCc1ccnc(c1)c1ccccn1
684,ch2_3_n_link__1_NH2__site3,ch2_3_n_link__1_NH2__site3.xyz,NCc1cccnc1c1ccccn1
685,ch2_3_n_link__2_NMe2__site1,ch2_3_n_link__2_NMe2__site1.xyz,CN(Cc1cccc(n1)c1ccccn1)C
686,ch2_3_n_link__2_NMe2__site2,ch2_3_n_link__2_NMe2__site2.xyz,CN(Cc1ccnc(c1)c1ccccn1)C
687,ch2_3_n_link__2_NMe2__site3,ch2_3_n_link__2_NMe2__site3.xyz,CN(Cc1cccnc1c1ccccn1)C
688,ch2_3_n_link__3_N_iPr2__site1,ch2_3_n_link__3_N_iPr2__site1.xyz,CC(N(C(C)C)Cc1cccc(n1)c1ccccn1)C
689,ch2_3_n_link__3_N_iPr2__site2,ch2_3_n_link__3_N_iPr2__site2.xyz,CC(N(C(C)C)Cc1ccnc(c1)c1ccccn1)C
690,ch2_3_n_link__3_N_iPr2__site3,ch2_3_n_link__3_N_iPr2__site3.xyz,CC(N(C(C)C)Cc1cccnc1c1ccccn1)C
691,ch2_3_n_link__5_NPh2__site1,ch2_3_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1ccccc1)Cc1cccc(n1)c1ccccn1
692,ch2_3_n_link__5_NPh2__site2,ch2_3_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1ccccc1)Cc1ccnc(c1)c1ccccn1
693,ch2_3_n_link__5_NPh2__site3,ch2_3_n_link__5_NPh2__site3.xyz,c1ccc(cc1)N(c1ccccc1)Cc1cccnc1c1ccccn1
694,ch2_3_n_link__6_NPhNH2__site1,ch2_3_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1cccc(n1)c1ccccn1
695,ch2_3_n_link__6_NPhNH2__site2,ch2_3_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccnc(c1)c1ccccn1
696,ch2_3_n_link__6_NPhNH2__site3,ch2_3_n_link__6_NPhNH2__site3.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1cccnc1c1ccccn1
697,ch2_3_n_link__7_pipyredine__site3,ch2_3_n_link__7_pipyredine__site3.xyz,C1CCN(CC1)Cc1cccnc1c1ccccn1
698,ch2_3_n_link__8_p-pyridine__site1,ch2_3_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)Cc1cccc(n1)c1ccccn1
699,ch2_3_n_link__8_p-pyridine__site2,ch2_3_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)Cc1ccnc(c1)c1ccccn1
700,ch2_3_n_link__8_p-pyridine__site3,ch2_3_n_link__8_p-pyridine__site3.xyz,n1ccc(cc1)Cc1cccnc1c1ccccn1
701,ch2_4_n_link__17_base__site2,ch2_4_n_link__17_base__site2.xyz,c1cc(C[C@H]2C[C@@H]3CC[N@]2CC3)c2c(n1)c1ncccc1cc2
702,ch2_4_n_link__17_base__site3,ch2_4_n_link__17_base__site3.xyz,c1cnc2c(c1)c(C[C@H]1C[C@@H]3CC[N@]1CC3)cc1c2nccc1
703,ch2_4_n_link__18_base__site1,ch2_4_n_link__18_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1cc2)C[C@H]1C[N@@]2CC[C@H]1CC2
704,ch2_4_n_link__18_base__site2,ch2_4_n_link__18_base__site2.xyz,c1cc(C[C@H]2C[N@@]3CC[C@H]2CC3)c2c(n1)c1ncccc1cc2
705,ch2_4_n_link__18_base__site3,ch2_4_n_link__18_base__site3.xyz,c1cnc2c(c1)c(C[C@H]1C[N@@]3CC[C@H]1CC3)cc1c2nccc1
706,ch2_4_n_link__19_base__site1,ch2_4_n_link__19_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1cc2)C[C@]12CC[N@](CC1)CC2
707,ch2_4_n_link__19_base__site2,ch2_4_n_link__19_base__site2.xyz,c1cc(C[C@]23CC[N@](CC2)CC3)c2c(n1)c1ncccc1cc2
708,ch2_4_n_link__19_base__site3,ch2_4_n_link__19_base__site3.xyz,c1cnc2c(c1)c(cc1c2nccc1)C[C@]12CC[N@](CC1)CC2
709,ch2_4_n_link__1_NH2__site1,ch2_4_n_link__1_NH2__site1.xyz,NCc1ccc2c(n1)c1ncccc1cc2
710,ch2_4_n_link__1_NH2__site2,ch2_4_n_link__1_NH2__site2.xyz,NCc1ccnc2c1ccc1c2nccc1
711,ch2_4_n_link__1_NH2__site3,ch2_4_n_link__1_NH2__site3.xyz,NCc1cc2cccnc2c2c1cccn2
712,ch2_4_n_link__2_NMe2__site1,ch2_4_n_link__2_NMe2__site1.xyz,CN(Cc1ccc2c(n1)c1ncccc1cc2)C
713,ch2_4_n_link__2_NMe2__site2,ch2_4_n_link__2_NMe2__site2.xyz,CN(Cc1ccnc2c1ccc1c2nccc1)C
714,ch2_4_n_link__2_NMe2__site3,ch2_4_n_link__2_NMe2__site3.xyz,CN(Cc1cc2cccnc2c2c1cccn2)C
715,ch2_4_n_link__3_N_iPr2__site1,ch2_4_n_link__3_N_iPr2__site1.xyz,CC(N(C(C)C)Cc1ccc2c(n1)c1ncccc1cc2)C
716,ch2_4_n_link__3_N_iPr2__site2,ch2_4_n_link__3_N_iPr2__site2.xyz,CC(N(C(C)C)Cc1ccnc2c1ccc1c2nccc1)C
717,ch2_4_n_link__3_N_iPr2__site3,ch2_4_n_link__3_N_iPr2__site3.xyz,CC(N(C(C)C)Cc1cc2cccnc2c2c1cccn2)C
718,ch2_4_n_link__5_NPh2__site1,ch2_4_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1ccccc1)Cc1ccc2c(n1)c1ncccc1cc2
719,ch2_4_n_link__5_NPh2__site2,ch2_4_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1ccccc1)Cc1ccnc2c1ccc1c2nccc1
720,ch2_4_n_link__5_NPh2__site3,ch2_4_n_link__5_NPh2__site3.xyz,c1ccc(cc1)N(c1ccccc1)Cc1cc2cccnc2c2c1cccn2
721,ch2_4_n_link__6_NPhNH2__site1,ch2_4_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccc2c(n1)c1ncccc1cc2
722,ch2_4_n_link__6_NPhNH2__site2,ch2_4_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccnc2c1ccc1c2nccc1
723,ch2_4_n_link__6_NPhNH2__site3,ch2_4_n_link__6_NPhNH2__site3.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1cc2cccnc2c2c1cccn2
724,ch2_4_n_link__7_pipyredine__site1,ch2_4_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)Cc1ccc2c(n1)c1ncccc1cc2
725,ch2_4_n_link__8_p-pyridine__site1,ch2_4_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)Cc1ccc2c(n1)c1ncccc1cc2
726,ch2_4_n_link__8_p-pyridine__site2,ch2_4_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)Cc1ccnc2c1ccc1c2nccc1
727,ch2_4_n_link__8_p-pyridine__site3,ch2_4_n_link__8_p-pyridine__site3.xyz,n1ccc(cc1)Cc1cc2cccnc2c2c1cccn2
728,ch2_4_n_link__9_m-pyridine__site1,ch2_4_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)Cc1ccc2c(n1)c1ncccc1cc2
729,ch2_4_n_link__9_m-pyridine__site2,ch2_4_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)Cc1ccnc2c1ccc1c2nccc1
730,ch2_4_n_link__9_m-pyridine__site3,ch2_4_n_link__9_m-pyridine__site3.xyz,c1ccc(cn1)Cc1cc2cccnc2c2c1cccn2
731,ch2_4_n_link__10_o-pyridine__site1,ch2_4_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)Cc1ccc2c(n1)c1ncccc1cc2
732,ch2_4_n_link__10_o-pyridine__site2,ch2_4_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)Cc1ccnc2c1ccc1c2nccc1
733,ch2_4_n_link__10_o-pyridine__site3,ch2_4_n_link__10_o-pyridine__site3.xyz,c1ccc(nc1)Cc1cc2cccnc2c2c1cccn2
734,ch2_4_n_link__11_pyrazine__site1,ch2_4_n_link__11_pyrazine__site1.xyz,c1ncc(nc1)Cc1ccc2c(n1)c1ncccc1cc2
735,ch2_4_n_link__11_pyrazine__site2,ch2_4_n_link__11_pyrazine__site2.xyz,c1ncc(nc1)Cc1ccnc2c1ccc1c2nccc1
736,ch2_4_n_link__11_pyrazine__site3,ch2_4_n_link__11_pyrazine__site3.xyz,c1ncc(nc1)Cc1cc2cccnc2c2c1cccn2
737,ch2_4_n_link__12_pyramidine_H1__site1,ch2_4_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)Cc1ccc2c(n1)c1ncccc1cc2
738,ch2_4_n_link__12_pyramidine_H1__site2,ch2_4_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)Cc1ccnc2c1ccc1c2nccc1
739,ch2_4_n_link__12_pyramidine_H1__site3,ch2_4_n_link__12_pyramidine_H1__site3.xyz,n1ccc(nc1)Cc1cc2cccnc2c2c1cccn2
740,ch2_4_n_link__13_pyramidine__site1,ch2_4_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)Cc1ccc2c(n1)c1ncccc1cc2
741,ch2_4_n_link__13_pyramidine__site2,ch2_4_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)Cc1ccnc2c1ccc1c2nccc1
742,ch2_4_n_link__13_pyramidine__site3,ch2_4_n_link__13_pyramidine__site3.xyz,c1ncc(cn1)Cc1cc2cccnc2c2c1cccn2
743,ch2_4_n_link__14_pyramidine__site1,ch2_4_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)Cc1ccc2c(n1)c1ncccc1cc2
744,ch2_4_n_link__14_pyramidine__site2,ch2_4_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)Cc1ccnc2c1ccc1c2nccc1
745,ch2_4_n_link__14_pyramidine__site3,ch2_4_n_link__14_pyramidine__site3.xyz,c1cnc(nc1)Cc1cc2cccnc2c2c1cccn2
746,ch2_4_n_link__15_DABCO_H1__site1,ch2_4_n_link__15_DABCO_H1__site1.xyz,c1ccc2c(n1)c1nc(ccc1cc2)C[C@H]1C[N@@]2CC[N@]1CC2
747,ch2_4_n_link__15_DABCO_H1__site2,ch2_4_n_link__15_DABCO_H1__site2.xyz,c1cc(C[C@H]2C[N@@]3CC[N@]2CC3)c2c(n1)c1ncccc1cc2
748,ch2_4_n_link__15_DABCO_H1__site3,ch2_4_n_link__15_DABCO_H1__site3.xyz,c1cnc2c(c1)c(C[C@H]1C[N@@]3CC[N@]1CC3)cc1c2nccc1
749,ch2_4_n_link__16_NEt2__site3,ch2_4_n_link__16_NEt2__site3.xyz,CCN(Cc1cc2cccnc2c2c1cccn2)CC
750,ch2_4_n_link__17_base__site1,ch2_4_n_link__17_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1cc2)C[C@H]1C[C@@H]2CC[N@]1CC2
751,ch2_5_n_link__1_NH2__site1,ch2_5_n_link__1_NH2__site1.xyz,NCc1ccc2c(n1)c1ncccc1nn2
752,ch2_5_n_link__1_NH2__site2,ch2_5_n_link__1_NH2__site2.xyz,NCc1ccnc2c1nnc1c2nccc1
753,ch2_5_n_link__2_NMe2__site1,ch2_5_n_link__2_NMe2__site1.xyz,CN(Cc1ccc2c(n1)c1ncccc1nn2)C
754,ch2_5_n_link__2_NMe2__site2,ch2_5_n_link__2_NMe2__site2.xyz,CN(Cc1ccnc2c1nnc1c2nccc1)C
755,ch2_5_n_link__3_N_iPr2__site1,ch2_5_n_link__3_N_iPr2__site1.xyz,CC(N(C(C)C)Cc1ccc2c(n1)c1ncccc1nn2)C
756,ch2_5_n_link__3_N_iPr2__site2,ch2_5_n_link__3_N_iPr2__site2.xyz,CC(N(C(C)C)Cc1ccnc2c1nnc1c2nccc1)C
757,ch2_5_n_link__5_NPh2__site1,ch2_5_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1ccccc1)Cc1ccc2c(n1)c1ncccc1nn2
758,ch2_5_n_link__5_NPh2__site2,ch2_5_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1ccccc1)Cc1ccnc2c1nnc1c2nccc1
759,ch2_5_n_link__6_NPhNH2__site1,ch2_5_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccc2c(n1)c1ncccc1nn2
760,ch2_5_n_link__6_NPhNH2__site2,ch2_5_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccc(cc1)N)Cc1ccnc2c1nnc1c2nccc1
761,ch2_5_n_link__7_pipyredine__site1,ch2_5_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)Cc1ccc2c(n1)c1ncccc1nn2
762,ch2_5_n_link__7_pipyredine__site2,ch2_5_n_link__7_pipyredine__site2.xyz,C1CCN(CC1)Cc1ccnc2c1nnc1c2nccc1
763,ch2_5_n_link__8_p-pyridine__site1,ch2_5_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)Cc1ccc2c(n1)c1ncccc1nn2
764,ch2_5_n_link__8_p-pyridine__site2,ch2_5_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)Cc1ccnc2c1nnc1c2nccc1
765,ch2_5_n_link__9_m-pyridine__site1,ch2_5_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)Cc1ccc2c(n1)c1ncccc1nn2
766,ch2_5_n_link__9_m-pyridine__site2,ch2_5_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)Cc1ccnc2c1nnc1c2nccc1
767,ch2_5_n_link__10_o-pyridine__site1,ch2_5_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)Cc1ccc2c(n1)c1ncccc1nn2
768,ch2_5_n_link__10_o-pyridine__site2,ch2_5_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)Cc1ccnc2c1nnc1c2nccc1
769,ch2_5_n_link__11_pyrazine__site1,ch2_5_n_link__11_pyrazine__site1.xyz,c1ncc(nc1)Cc1ccc2c(n1)c1ncccc1nn2
770,ch2_5_n_link__11_pyrazine__site2,ch2_5_n_link__11_pyrazine__site2.xyz,c1ncc(nc1)Cc1ccnc2c1nnc1c2nccc1
771,ch2_5_n_link__12_pyramidine_H1__site1,ch2_5_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)Cc1ccc2c(n1)c1ncccc1nn2
772,ch2_5_n_link__17_base__site1,ch2_5_n_link__17_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)C[C@H]1C[C@@H]2CC[N@]1CC2
773,ch2_5_n_link__18_base__site1,ch2_5_n_link__18_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)C[C@H]1C[N@@]2CC[C@H]1CC2
774,ch2_5_n_link__19_base__site1,ch2_5_n_link__19_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)C[C@]12CC[N@](CC1)CC2
775,ch2_5_n_link__12_pyramidine_H1__site2,ch2_5_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)Cc1ccnc2c1nnc1c2nccc1
776,ch2_5_n_link__13_pyramidine__site1,ch2_5_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)Cc1ccc2c(n1)c1ncccc1nn2
777,ch2_5_n_link__13_pyramidine__site2,ch2_5_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)Cc1ccnc2c1nnc1c2nccc1
778,ch2_5_n_link__14_pyramidine__site1,ch2_5_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)Cc1ccc2c(n1)c1ncccc1nn2
779,ch2_5_n_link__14_pyramidine__site2,ch2_5_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)Cc1ccnc2c1nnc1c2nccc1
780,ch2_5_n_link__15_DABCO_H1__site1,ch2_5_n_link__15_DABCO_H1__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)C[C@H]1C[N@@]2CC[N@]1CC2
781,ch2_5_n_link__15_DABCO_H1__site2,ch2_5_n_link__15_DABCO_H1__site2.xyz,c1cc(C[C@H]2C[N@@]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
782,ch2_5_n_link__17_base__site2,ch2_5_n_link__17_base__site2.xyz,c1cc(C[C@H]2C[C@@H]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
783,ch2_5_n_link__18_base__site2,ch2_5_n_link__18_base__site2.xyz,c1cc(C[C@H]2C[N@@]3CC[C@H]2CC3)c2c(n1)c1ncccc1nn2
784,ch2_5_n_link__19_base__site2,ch2_5_n_link__19_base__site2.xyz,c1cc(C[C@]23CC[N@](CC2)CC3)c2c(n1)c1ncccc1nn2
785,ch2_7_n_link__12_pyramidine_H1__site2,ch2_7_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)CC1=c2cc3N=CC=c3cc2N=C1
